record_id,airline_code,airline_name,flight_number,origin_airport,destination_airport,departure_datetime,arrival_datetime,duration_min,status,delay_min,aircraft_type,cabin_class,seat
4934,AM,Aeromexico,AM1085,SAL,MIA,01-18-2024 05:54 AM,01-18-2024 08:33 AM,145,ON_TIME,0,CRJ9,ECONOMY,34A
4935,AM,Aeromexico,AM4034,SJO,BOG,29/09/2025 05:20,09-29-2025 12:13 PM,398,ON_TIME,0,A320,ECONOMY,32E
4936,CM,Copa Airlines,CM8418,SAL,MIA,31/10/2024 20:10,1/11/2024 00:41,261,ON_TIME,0,B777,ECONOMY,37C
4937,IB,Iberia,IB0242,SAL,CUN,20/06/2024 08:18,20/06/2024 17:30,399,DELAYED,151,B757,ECONOMY,42D
4938,AM,Aeromexico,AM3878,MEX,SAL,22/12/2025 08:06,22/12/2025 12:47,281,ON_TIME,0,B738,FIRST,2D
4939,DL,Delta,DL7455,BCN,SAP,27/10/2024 01:06,,,CANCELLED,,B777,ECONOMY,
4940,DL,Delta,DL4709,JFK,HAV,2/06/2024 21:42,3/06/2024 03:57,341,DELAYED,39,A319,ECONOMY,40C
4941,UA,United,UA8028,SJO,JFK,16/06/2025 01:50,16/06/2025 08:59,227,DELAYED,177,B739,ECONOMY,20C
4942,AM,Aeromexico,AM1289,CUN,BCN,9/02/2025 09:32,9/02/2025 15:13,338,ON_TIME,0,B777,PREMIUM_ECONOMY,11A
4943,LA,LATAM,LA8941,CUN,MEX,11-19-2025 07:19 AM,19/11/2025 10:37,199,ON_TIME,0,A321,ECONOMY,33B
4944,BA,British Airways,BA9380,LAX,MAD,4/11/2024 04:56,11/04/2024 06:48,95,ON_TIME,0,A320,ECONOMY,42C
4945,B6,JetBlue,B69003,LAX,PTY,23/12/2025 02:04,23/12/2025 07:57,354,ON_TIME,0,A320,ECONOMY,44E
4946,BA,British Airways,BA2578,MEX,JFK,05-21-2024 06:26 PM,22/05/2024 01:00,147,DELAYED,238,B739,ECONOMY,20D
4947,AA,American Airlines,AA8302,LIM,CUN,1/03/2025 08:52,3/01/2025 15:21,375,ON_TIME,0,B739,ECONOMY,21A
4948,WN,Southwest,WN9740,SJO,SAL,06-16-2025 02:29 PM,16/06/2025 21:04,404,ON_TIME,0,A320,ECONOMY,18F
4949,BA,BRITISH AIRWAYS,BA4139,BCN,MAD,3/07/2025 09:36,3/07/2025 11:23,111,ON_TIME,0,B737,ECONOMY,27D
4950,AA,American Airlines,AA3107,MAD,SJO,19/07/2024 06:17,19/07/2024 08:26,113,ON_TIME,0,B737,ECONOMY,17C
4951,LA,LATAM,LA2710,LIM,SAL,28/10/2025 18:46,10-29-2025 01:38 AM,387,ON_TIME,0,E190,PREMIUM_ECONOMY,15A
4952,CM,Copa Airlines,CM5052,SAP,CUN,10-21-2025 10:02 PM,22/10/2025 03:46,323,ON_TIME,0,A321,ECONOMY,19B
4953,IB,Iberia,IB0237,MEX,GUA,31/01/2024 01:57,,,CANCELLED,,B777,ECONOMY,
4954,DL,Delta,DL5333,bcn,MAD,18/04/2025 01:48,04-18-2025 03:52 AM,113,ON_TIME,0,B757,ECONOMY,35D
4955,CM,Copa Airlines,CM9458,cun,HAV,13/06/2024 11:09,13/06/2024 14:45,193,ON_TIME,0,B738,ECONOMY,22B
4956,WN,Southwest,WN5073,SAL,LIM,20/01/2024 05:31,,,CANCELLED,,B739,ECONOMY,
4957,FR,Ryanair,FR5039,SJO,BCN,09-27-2024 04:22 AM,27/09/2024 07:56,218,ON_TIME,0,B757,ECONOMY,25A
4958,IB,Iberia,IB1310,HAV,SAL,2/02/2024 14:49,2/02/2024 16:22,97,ON_TIME,0,B738,ECONOMY,38E
4959,UA,United,UA4259,GUA,LAX,9/05/2025 02:41,9/05/2025 07:27,279,ON_TIME,0,B738,BUSINESS,6D
4960,AM,Aeromexico,AM3365,BCN,BOG,2/04/2025 20:25,3/04/2025 02:32,373,ON_TIME,0,B738,ECONOMY,42D
4961,AV,AVIANCA,av6753,MAD,JFK,07-22-2024 09:54 AM,22/07/2024 13:33,205,ON_TIME,0,B738,ECONOMY,40B
4962,IB,Iberia,IB2394,MIA,LAX,16/08/2024 17:31,16/08/2024 22:44,294,ON_TIME,0,A319,BUSINESS,6E
4963,BA,British Airways,BA5410,HAV,MIA,20/07/2024 19:25,20/07/2024 23:34,229,ON_TIME,0,A321,ECONOMY,31A
4964,DL,Delta,DL3227,MAD,GUA,01-26-2024 03:06 AM,26/01/2024 06:24,196,ON_TIME,0,B777,ECONOMY,25F
4965,AM,Aeromexico,AM4130,PTY,HAV,19/04/2025 19:25,04-20-2025 02:19 AM,406,ON_TIME,0,B787,ECONOMY,32A
4966,WN,Southwest,WN4751,JFK,hav,14/03/2025 16:47,14/03/2025 18:29,78,ON_TIME,0,B777,ECONOMY,26D
4967,AA,American Airlines,AA9455,MAD,CUN,8/07/2024 05:52,7/08/2024 07:32,80,ON_TIME,0,B739,ECONOMY,38B
4968,WN,Southwest,WN8311,BCN,PTY,2/12/2024 22:32,13/02/2024 04:45,379,ON_TIME,0,B757,ECONOMY,33A
4969,B6,JetBlue,B62192,MIA,BOG,21/04/2024 15:40,21/04/2024 20:47,142,DELAYED,150,B738,ECONOMY,23E
4970,UA,United,UA7029,LIM,MAD,6/12/2025 14:10,6/12/2025 23:48,389,DELAYED,176,B737,ECONOMY,21C
4971,AV,AVIANCA,AV6875,HAV,MIA,9/09/2024 19:48,10/09/2024 00:17,250,ON_TIME,0,A319,ECONOMY,36B
4972,WN,Southwest,WN3994,HAV,SAL,23/02/2025 15:42,23/02/2025 21:05,107,DELAYED,226,B767,ECONOMY,25D
4973,AV,Avianca,AV7143,MAD,BOG,1/11/2024 15:22,1/11/2024 21:13,352,ON_TIME,0,B757,BUSINESS,6C
4974,WN,Southwest,WN7188,MAD,SAL,8/10/2024 01:56,10/08/2024 05:04,196,ON_TIME,0,B757,PREMIUM_ECONOMY,14B
4975,AM,Aeromexico,AM2548,MIA,HAV,08-30-2025 03:06 PM,30/08/2025 21:02,228,DELAYED,112,B738,ECONOMY,38F
4976,UA,United,UA3905,MIA,LIM,10-28-2025 07:31 AM,28/10/2025 15:26,263,DELAYED,216,B738,ECONOMY,25C
4977,B6,JETBLUE,B67025,GUA,MAD,20/09/2025 09:31,20/09/2025 16:14,411,ON_TIME,0,A321,BUSINESS,7B
4978,AA,AMERICAN AIRLINES,AA3708,PTY,SAP,13/01/2024 20:29,14/01/2024 02:06,183,DELAYED,132,A321,ECONOMY,33E
4979,LA,LATAM,LA7131,GUA,SJO,1/04/2024 02:59,1/04/2024 09:59,404,ON_TIME,0,A321,ECONOMY,33F
4980,AM,Aeromexico,AM2355,PTY,SAL,11/05/2025 09:09,11/05/2025 11:13,117,ON_TIME,0,CRJ9,ECONOMY,18D
4981,AV,AVIANCA,AV4762,SJO,PTY,11/08/2025 19:34,8/12/2025 00:13,261,ON_TIME,0,B739,ECONOMY,28E
4982,BA,British Airways,BA1863,MEX,SAL,31/07/2025 01:49,07-31-2025 03:10 AM,91,ON_TIME,0,A319,ECONOMY,26E
4983,AV,AVIANCA,AV1979,SAL,JFK,01-15-2024 03:15 AM,15/01/2024 08:56,123,DELAYED,205,B737,ECONOMY,21F
4984,LA,LATAM,LA8051,MEX,sjo,1/02/2024 08:09,1/02/2024 18:04,354,DELAYED,219,A319,ECONOMY,41F
4985,AA,American Airlines,AA1922,LAX,SJO,3/09/2024 02:50,3/09/2024 08:31,321,ON_TIME,0,E190,ECONOMY,20C
4986,UA,United,UA0756,GUA,LIM,17/07/2025 10:40,17/07/2025 14:34,215,ON_TIME,0,A320,ECONOMY,16D
4987,AA,AMERICAN AIRLINES,AA5329,LAX,LIM,4/12/2025 22:50,5/12/2025 01:05,135,ON_TIME,0,A321,ECONOMY,44D
4988,WN,Southwest,WN7504,GUA,HAV,13/06/2025 01:46,13/06/2025 09:11,253,DELAYED,191,B757,ECONOMY,43A
4989,AV,Avianca,AV5614,MAD,SJO,12-13-2025 08:07 PM,13/12/2025 22:05,99,ON_TIME,0,A319,PREMIUM_ECONOMY,11C
4990,AA,AMERICAN AIRLINES,AA7941,SAP,MEX,12-14-2025 11:38 PM,15/12/2025 05:34,333,DELAYED,25,B739,ECONOMY,32C
4991,AA,American Airlines,AA8412,SAP,GUA,7/02/2025 16:14,2/07/2025 23:25,406,ON_TIME,0,B739,ECONOMY,30E
4992,WN,Southwest,WN3205,MAD,GUA,8/10/2024 21:43,11/08/2024 01:33,209,ON_TIME,0,A319,ECONOMY,28D
4993,LA,LATAM,LA3268,SJO,HAV,1/02/2024 01:40,,,CANCELLED,,B777,ECONOMY,
4994,BA,British Airways,ba4675,MEX,BCN,23/01/2025 16:22,01-23-2025 05:23 PM,71,ON_TIME,0,B738,ECONOMY,28C
4995,LA,LATAM,LA0159,mex,HAV,10/12/2024 05:04,10/12/2024 07:57,167,ON_TIME,0,B757,ECONOMY,20B
4996,LA,LATAM,LA2329,GUA,BCN,6/09/2025 03:19,6/09/2025 08:04,263,ON_TIME,0,A321,ECONOMY,35B
4997,AA,American Airlines,AA6664,JFK,PTY,6/10/2024 18:51,,,CANCELLED,,B737,ECONOMY,
4998,DL,DELTA,DL9035,MAD,LIM,30/05/2024 05:32,05-30-2024 09:53 AM,242,ON_TIME,0,B738,ECONOMY,27C
4999,FR,Ryanair,FR3329,SAL,MIA,2/03/2024 02:18,2/03/2024 05:25,172,ON_TIME,0,A321,ECONOMY,21C
5000,DL,Delta,DL9772,BOG,LIM,23/10/2025 13:29,23/10/2025 16:08,164,ON_TIME,0,B767,ECONOMY,17B
5001,B6,JetBlue,B66914,LAX,PTY,21/11/2025 13:30,11-21-2025 05:48 PM,234,ON_TIME,0,B737,ECONOMY,18B
5002,CM,Copa Airlines,CM7627,MEX,MIA,10-16-2024 05:32 PM,10-16-2024 08:11 PM,168,ON_TIME,0,B739,ECONOMY,19A
5003,AM,Aeromexico,AM0095,LIM,BOG,5/12/2025 23:51,05-13-2025 03:15 AM,208,ON_TIME,0,B767,ECONOMY,26E
5004,DL,Delta,DL9015,JFK,LAX,21/03/2024 09:24,03-21-2024 11:27 AM,128,ON_TIME,0,CRJ9,ECONOMY,24F
5005,B6,JetBlue,B61230,PTY,MIA,11-28-2024 10:43 PM,29/11/2024 04:01,321,ON_TIME,0,B777,ECONOMY,44A
5006,LA,LATAM,LA2442,MIA,MEX,10/04/2025 01:48,10/04/2025 04:14,133,ON_TIME,0,B767,ECONOMY,18D
5007,AV,Avianca,AV6707,GUA,BOG,15/12/2025 13:21,12-15-2025 05:26 PM,228,ON_TIME,0,CRJ9,ECONOMY,28D
5008,WN,Southwest,WN1748,bog,PTY,3/02/2025 07:15,3/02/2025 13:42,386,DIVERTED,0,B737,ECONOMY,45A
5009,FR,Ryanair,FR1251,MIA,SAP,13/01/2025 05:11,13/01/2025 11:27,356,ON_TIME,0,B739,ECONOMY,40A
5010,AM,AEROMEXICO,am3286,BCN,SAP,11/09/2024 12:42,9/11/2024 16:11,187,ON_TIME,0,E190,ECONOMY,35C
5011,IB,Iberia,IB6620,SJO,MIA,17/12/2025 05:42,12-17-2025 11:02 AM,320,ON_TIME,0,B737,ECONOMY,17A
5012,DL,Delta,DL8601,SJO,LAX,10/05/2024 22:40,11/05/2024 08:56,412,DELAYED,201,A320,PREMIUM_ECONOMY,11D
5013,BA,BRITISH AIRWAYS,BA1006,GUA,LAX,23/07/2024 03:26,23/07/2024 07:24,216,ON_TIME,0,B777,ECONOMY,43A
5014,FR,Ryanair,FR9063,MEX,MAD,2/12/2025 08:21,12/02/2025 14:41,368,ON_TIME,0,A319,ECONOMY,36B
5015,AM,Aeromexico,AM9925,LAX,GUA,15/09/2024 07:04,09-15-2024 11:17 AM,252,ON_TIME,0,B767,ECONOMY,45C
5016,B6,JetBlue,B69757,BOG,JFK,22/10/2025 20:06,23/10/2025 00:41,274,ON_TIME,0,B767,ECONOMY,45D
5017,LA,LATAM,LA6854,SAP,JFK,17/01/2024 15:33,,,CANCELLED,,B739,PREMIUM_ECONOMY,
5018,WN,Southwest,WN2742,SAL,GUA,30/03/2024 15:22,30/03/2024 16:41,82,ON_TIME,0,B737,PREMIUM_ECONOMY,12F
5019,IB,Iberia,IB4424,PTY,SAP,22/07/2024 13:59,22/07/2024 19:40,342,ON_TIME,0,B787,PREMIUM_ECONOMY,13E
5020,BA,British Airways,BA9917,MEX,PTY,9/08/2024 05:15,8/09/2024 15:41,400,DELAYED,223,B787,ECONOMY,24B
5021,UA,United,UA2131,HAV,SJO,11/09/2024 03:01,9/11/2024 06:04,189,ON_TIME,0,B777,PREMIUM_ECONOMY,11F
5022,CM,Copa Airlines,CM2883,LIM,MAD,14/12/2025 15:40,14/12/2025 18:25,157,ON_TIME,0,E190,ECONOMY,36A
5023,DL,Delta,DL4149,SAP,SJO,07-21-2025 09:11 PM,22/07/2025 02:19,299,ON_TIME,0,A319,BUSINESS,8F
5024,AV,Avianca,AV5360,PTY,LAX,8/11/2025 19:01,8/11/2025 23:14,248,ON_TIME,0,E190,ECONOMY,26A
5025,AV,Avianca,AV1093,GUA,SAP,27/06/2024 15:39,27/06/2024 18:31,111,DELAYED,56,B767,ECONOMY,24F
5026,AV,Avianca,AV9114,SAL,GUA,09-22-2024 10:24 PM,23/09/2024 03:02,254,DELAYED,19,B738,ECONOMY,28E
5027,IB,Iberia,IB9203,PTY,GUA,27/12/2025 17:12,27/12/2025 21:40,275,ON_TIME,0,B738,ECONOMY,25E
5028,B6,JETBLUE,B63750,SAP,BCN,20/09/2024 18:05,09-21-2024 12:13 AM,347,ON_TIME,0,E190,ECONOMY,38F
5029,WN,SOUTHWEST,WN3596,MEX,PTY,25/01/2025 08:18,25/01/2025 13:34,197,DELAYED,108,A321,ECONOMY,19C
5030,CM,COPA AIRLINES,CM1684,JFK,LIM,5/07/2024 22:15,6/07/2024 01:19,190,ON_TIME,0,A320,PREMIUM_ECONOMY,15E
5031,LA,LATAM,LA0129,LAX,SJO,01-26-2024 10:29 PM,27/01/2024 00:05,74,ON_TIME,0,B787,ECONOMY,28A
5032,IB,Iberia,IB4506,GUA,BCN,5/01/2025 14:23,5/01/2025 18:56,272,ON_TIME,0,A320,ECONOMY,22A
5033,B6,JetBlue,B61552,MIA,SAP,4/03/2025 22:23,3/05/2025 05:19,391,ON_TIME,0,B739,ECONOMY,44A
5034,B6,JetBlue,b60950,BCN,SAL,02-14-2024 12:36 AM,02-14-2024 03:31 AM,164,ON_TIME,0,A319,ECONOMY,44D
5035,CM,Copa Airlines,CM9344,HAV,CUN,3/08/2025 07:31,8/03/2025 09:35,101,ON_TIME,0,A320,ECONOMY,32B
5036,LA,LATAM,LA8023,CUN,HAV,19/01/2025 15:15,19/01/2025 19:51,265,ON_TIME,0,B787,ECONOMY,23A
5037,AA,American Airlines,AA7089,BCN,SJO,4/03/2025 09:38,4/03/2025 11:15,92,ON_TIME,0,B737,ECONOMY,23C
5038,AM,Aeromexico,am5402,MIA,SAL,30/07/2025 23:10,31/07/2025 05:13,343,ON_TIME,0,A319,ECONOMY,41E
5039,IB,Iberia,IB1955,BCN,SAP,2/12/2025 10:28,2/12/2025 14:14,218,ON_TIME,0,E190,ECONOMY,35C
5040,DL,Delta,DL9178,SAP,BOG,1/08/2024 20:36,1/08/2024 21:58,58,ON_TIME,0,A321,ECONOMY,40A
5041,IB,Iberia,IB9706,BOG,MIA,1/12/2025 01:16,1/12/2025 05:04,237,ON_TIME,0,B739,PREMIUM_ECONOMY,15E
5042,WN,Southwest,WN4610,LAX,SAP,25/05/2024 08:54,25/05/2024 10:05,56,ON_TIME,0,B739,PREMIUM_ECONOMY,11B
5043,AM,Aeromexico,AM2958,MEX,MIA,3/10/2025 20:43,11/03/2025 00:15,198,ON_TIME,0,E190,ECONOMY,32B
5044,CM,Copa Airlines,CM4716,SJO,LAX,12-21-2025 07:14 AM,21/12/2025 10:33,140,DELAYED,52,B757,ECONOMY,29E
5045,AA,American Airlines,AA0138,CUN,lax,31/10/2024 09:03,31/10/2024 13:38,275,ON_TIME,0,B787,ECONOMY,38A
5046,AM,Aeromexico,AM0289,BOG,HAV,8/05/2024 02:03,8/05/2024 05:16,173,ON_TIME,0,B767,ECONOMY,33D
5047,CM,Copa Airlines,CM6784,bog,SAL,15/12/2025 20:49,16/12/2025 00:43,239,ON_TIME,0,B738,ECONOMY,17B
5048,IB,Iberia,IB7615,BCN,LIM,27/04/2025 04:47,27/04/2025 12:21,369,DELAYED,77,E190,ECONOMY,28C
5049,AV,Avianca,AV1052,MEX,GUA,16/07/2025 14:24,,,CANCELLED,,CRJ9,BUSINESS,
5050,IB,Iberia,IB8611,BCN,MIA,26/05/2024 18:17,26/05/2024 22:57,271,ON_TIME,0,B757,ECONOMY,43B
5051,B6,JetBlue,B60711,JFK,MEX,29/08/2024 10:00,29/08/2024 12:44,169,ON_TIME,0,B738,ECONOMY,25F
5052,AV,Avianca,AV4352,GUA,PTY,10/02/2024 00:29,2/10/2024 04:38,250,ON_TIME,0,CRJ9,ECONOMY,24E
5053,AM,Aeromexico,AM3315,SJO,PTY,29/01/2025 10:11,01-29-2025 02:57 PM,287,ON_TIME,0,B757,ECONOMY,18D
5054,BA,British Airways,BA9005,MAD,HAV,04-18-2024 12:15 AM,18/04/2024 04:49,263,ON_TIME,0,B739,ECONOMY,42C
5055,DL,DELTA,DL8720,BCN,LAX,12/12/2025 03:27,12/12/2025 07:57,216,DELAYED,64,A320,ECONOMY,18D
5056,AM,AEROMEXICO,AM9052,GUA,MAD,2/11/2025 19:13,3/11/2025 01:51,404,ON_TIME,0,B739,ECONOMY,31F
5057,AA,American Airlines,AA9997,SAP,GUA,18/08/2025 21:14,08-18-2025 11:22 PM,128,ON_TIME,0,A319,PREMIUM_ECONOMY,11F
5058,CM,Copa Airlines,CM3061,BCN,MIA,04-15-2024 09:29 AM,15/04/2024 19:23,384,DELAYED,193,B738,ECONOMY,43A
5059,BA,British Airways,BA6723,SJO,MEX,29/12/2025 07:25,29/12/2025 13:54,264,DELAYED,131,E190,PREMIUM_ECONOMY,12F
5060,DL,Delta,DL7500,MIA,SAL,08-15-2024 09:18 PM,16/08/2024 00:04,166,ON_TIME,0,B737,ECONOMY,40C
5061,AA,American Airlines,AA6866,SJO,GUA,23/04/2024 21:55,24/04/2024 04:29,383,ON_TIME,0,B738,ECONOMY,34B
5062,AA,American Airlines,AA7017,GUA,BOG,23/07/2024 22:54,24/07/2024 01:39,161,ON_TIME,0,B767,PREMIUM_ECONOMY,12F
5063,FR,Ryanair,FR2391,LIM,MAD,16/01/2024 22:12,16/01/2024 22:55,51,ON_TIME,0,E190,ECONOMY,33D
5064,AV,Avianca,AV4639,MEX,LAX,18/03/2024 20:42,03-18-2024 11:27 PM,171,ON_TIME,0,B787,BUSINESS,8C
5065,AA,AMERICAN AIRLINES,AA2322,LIM,MAD,5/10/2024 03:42,,,CANCELLED,,CRJ9,ECONOMY,
5066,AA,American Airlines,AA6268,MIA,SJO,16/12/2025 14:35,16/12/2025 20:11,344,ON_TIME,0,B739,ECONOMY,17A
5067,FR,Ryanair,FR6193,MIA,SAL,12-15-2025 08:49 AM,15/12/2025 14:30,329,ON_TIME,0,B777,ECONOMY,20E
5068,AM,AEROMEXICO,AM9638,HAV,PTY,19/06/2025 18:01,06-20-2025 12:07 AM,368,ON_TIME,0,A319,ECONOMY,24A
5069,DL,Delta,DL9941,LAX,GUA,4/06/2025 00:52,4/06/2025 02:49,125,ON_TIME,0,B738,ECONOMY,22B
5070,FR,RYANAIR,FR2271,CUN,BOG,10/04/2025 02:19,10/04/2025 03:43,89,ON_TIME,0,B737,ECONOMY,16C
5071,BA,BRITISH AIRWAYS,ba6167,JFK,MIA,24/06/2025 02:47,24/06/2025 06:47,233,ON_TIME,0,CRJ9,ECONOMY,41E
5072,DL,Delta,DL4986,CUN,PTY,02-14-2025 01:29 AM,14/02/2025 04:26,183,ON_TIME,0,A319,ECONOMY,44B
5073,B6,JetBlue,B66613,SAP,JFK,07-25-2024 06:27 PM,26/07/2024 00:16,337,ON_TIME,0,B787,ECONOMY,25F
5074,WN,Southwest,WN0091,BOG,SAP,10/04/2024 03:20,,,CANCELLED,,B777,ECONOMY,
5075,DL,DELTA,DL3806,SAL,BCN,4/09/2024 23:49,5/09/2024 06:15,387,ON_TIME,0,A321,ECONOMY,33E
5076,AA,American Airlines,AA9973,HAV,JFK,01-22-2025 06:13 AM,22/01/2025 08:12,85,DELAYED,32,B777,ECONOMY,43D
5077,LA,LATAM,LA6393,PTY,SAP,15/01/2025 07:29,15/01/2025 08:45,52,ON_TIME,0,B787,ECONOMY,31A
5078,IB,Iberia,IB2637,HAV,SAL,23/10/2024 00:55,10-23-2024 01:59 AM,45,ON_TIME,0,B739,ECONOMY,22B
5079,FR,Ryanair,FR8742,GUA,LAX,10-31-2025 08:26 PM,1/11/2025 02:11,117,DELAYED,219,A321,ECONOMY,21D
5080,LA,LATAM,LA4074,GUA,JFK,02-13-2024 07:55 AM,13/02/2024 14:22,366,ON_TIME,0,E190,ECONOMY,30B
5081,AA,AMERICAN AIRLINES,AA8451,GUA,CUN,27/09/2024 12:39,27/09/2024 13:18,47,ON_TIME,0,B738,BUSINESS,5C
5082,LA,LATAM,LA0250,GUA,SJO,10/10/2024 01:30,10/10/2024 04:19,161,ON_TIME,0,B739,ECONOMY,34B
5083,UA,UNITED,UA1217,BOG,LIM,04-19-2024 06:44 PM,20/04/2024 01:33,351,DELAYED,62,A321,ECONOMY,30A
5084,AA,American Airlines,AA3503,LAX,BCN,20/04/2025 23:06,21/04/2025 03:45,239,DELAYED,44,B787,ECONOMY,24C
5085,UA,UNITED,UA7422,HAV,MAD,12/11/2024 23:26,13/11/2024 06:10,384,ON_TIME,0,A319,ECONOMY,26E
5086,AA,American Airlines,AA3673,MEX,SJO,11/04/2025 12:58,11/04/2025 22:07,377,DELAYED,153,A321,ECONOMY,16C
5087,IB,Iberia,IB0594,SJO,MEX,07-31-2024 01:44 PM,31/07/2024 23:11,405,DELAYED,150,CRJ9,ECONOMY,21B
5088,WN,Southwest,WN9922,CUN,SAL,07-27-2024 03:13 PM,27/07/2024 20:21,297,ON_TIME,0,A320,PREMIUM_ECONOMY,15E
5089,DL,Delta,DL7027,BCN,CUN,2/03/2024 16:03,2/03/2024 19:21,74,DELAYED,112,E190,PREMIUM_ECONOMY,12E
5090,DL,Delta,DL1060,LIM,sjo,26/11/2024 20:34,11-27-2024 03:39 AM,401,ON_TIME,0,B787,ECONOMY,29F
5091,IB,Iberia,IB9270,SJO,MIA,01-31-2025 03:59 PM,31/01/2025 23:14,419,ON_TIME,0,B739,ECONOMY,44E
5092,AM,Aeromexico,am4621,JFK,LIM,21/03/2025 00:57,21/03/2025 03:10,140,ON_TIME,0,B737,ECONOMY,42A
5093,LA,LATAM,LA8983,BCN,SAP,9/09/2024 16:44,9/09/2024 21:46,279,ON_TIME,0,B767,ECONOMY,29C
5094,AM,Aeromexico,AM9641,GUA,PTY,10/08/2025 17:45,10/08/2025 23:01,312,ON_TIME,0,B787,ECONOMY,33A
5095,B6,JetBlue,B68790,SAL,GUA,18/09/2025 02:44,18/09/2025 07:24,271,ON_TIME,0,CRJ9,ECONOMY,18A
5096,UA,United,UA4076,JFK,LAX,19/09/2025 14:54,19/09/2025 17:38,166,ON_TIME,0,B739,ECONOMY,27F
5097,DL,DELTA,DL0479,SAL,MIA,11/06/2025 12:17,6/11/2025 18:08,328,ON_TIME,0,E190,ECONOMY,31F
5098,FR,RYANAIR,FR7707,SAP,BOG,20/05/2025 18:31,21/05/2025 00:10,323,ON_TIME,0,B787,ECONOMY,20A
5099,UA,United,UA9188,bcn,SAP,9/09/2024 03:14,9/09/2024 06:05,147,ON_TIME,0,B738,PREMIUM_ECONOMY,15B
5100,UA,United,UA2345,LAX,BCN,28/07/2025 00:37,28/07/2025 05:02,273,ON_TIME,0,A321,BUSINESS,6C
5101,AM,Aeromexico,AM7355,SAP,HAV,18/01/2024 23:30,19/01/2024 07:16,332,DELAYED,126,A319,ECONOMY,26D
5102,WN,Southwest,WN0966,MAD,GUA,30/08/2024 21:58,08-31-2024 02:55 AM,300,ON_TIME,0,A319,ECONOMY,39F
5103,BA,British Airways,BA5639,CUN,SAP,10/01/2025 03:50,10/01/2025 06:36,159,ON_TIME,0,A319,ECONOMY,32B
5104,IB,IBERIA,IB4334,SAP,BOG,1/06/2024 21:21,2/06/2024 00:53,109,DELAYED,78,B777,ECONOMY,27E
5105,BA,British Airways,BA8838,HAV,GUA,9/09/2024 08:20,9/09/2024 13:12,293,ON_TIME,0,CRJ9,ECONOMY,39E
5106,LA,LATAM,LA6798,SAL,CUN,7/04/2024 18:38,,,CANCELLED,,E190,ECONOMY,
5107,B6,JetBlue,B65219,GUA,BOG,19/10/2024 21:49,20/10/2024 05:04,418,ON_TIME,0,B757,ECONOMY,40F
5108,AM,Aeromexico,AM9226,JFK,sap,20/04/2025 03:43,20/04/2025 05:58,138,ON_TIME,0,A319,PREMIUM_ECONOMY,14B
5109,AA,American Airlines,AA0382,LIM,MAD,25/09/2024 20:56,25/09/2024 23:11,120,ON_TIME,0,B777,ECONOMY,37C
5110,CM,Copa Airlines,CM7663,GUA,pty,26/07/2024 20:54,07-27-2024 01:43 AM,285,ON_TIME,0,A320,ECONOMY,34C
5111,IB,Iberia,IB2281,HAV,GUA,4/09/2024 18:26,4/09/2024 20:29,108,ON_TIME,0,A319,ECONOMY,39B
5112,AA,American Airlines,AA3424,HAV,PTY,11-24-2025 02:44 AM,24/11/2025 08:46,340,ON_TIME,0,B767,ECONOMY,23B
5113,AV,Avianca,AV4983,LAX,MEX,11-28-2024 10:35 AM,11-28-2024 05:07 PM,285,DELAYED,106,B757,ECONOMY,43E
5114,IB,IBERIA,IB5788,JFK,BOG,20/12/2024 16:38,20/12/2024 18:19,58,DELAYED,50,A319,PREMIUM_ECONOMY,15F
5115,DL,Delta,DL9908,MEX,BOG,15/12/2024 16:30,15/12/2024 18:19,111,DIVERTED,0,B757,ECONOMY,44B
5116,UA,United,UA4507,HAV,MEX,9/05/2025 04:15,9/05/2025 08:39,244,ON_TIME,0,B737,ECONOMY,36F
5117,DL,DELTA,DL8227,SAL,GUA,8/06/2025 07:03,8/06/2025 09:32,153,ON_TIME,0,A321,ECONOMY,42D
5118,AM,Aeromexico,AM6987,MIA,SAL,7/03/2024 11:40,7/03/2024 14:11,136,ON_TIME,0,A320,ECONOMY,34B
5119,AA,American Airlines,AA6015,JFK,BOG,18/12/2025 02:50,18/12/2025 06:08,140,DELAYED,68,B767,PREMIUM_ECONOMY,12B
5120,LA,LATAM,LA7986,HAV,GUA,7/02/2025 01:03,2/07/2025 02:16,63,ON_TIME,0,A319,BUSINESS,6D
5121,B6,JetBlue,B68131,SAL,mex,5/04/2025 01:17,4/05/2025 07:20,339,ON_TIME,0,B777,ECONOMY,41B
5122,AM,Aeromexico,AM2438,SJO,MAD,12/04/2025 22:12,13/04/2025 02:23,236,ON_TIME,0,B739,PREMIUM_ECONOMY,11D
5123,CM,Copa Airlines,CM6604,PTY,LIM,31/05/2024 23:46,1/06/2024 06:07,385,ON_TIME,0,CRJ9,PREMIUM_ECONOMY,15A
5124,AM,Aeromexico,AM6123,SJO,CUN,14/10/2025 07:12,14/10/2025 12:03,266,ON_TIME,0,A321,PREMIUM_ECONOMY,12E
5125,AM,Aeromexico,am5784,LAX,SAP,06-27-2025 08:06 PM,28/06/2025 00:37,68,DELAYED,191,A320,ECONOMY,21E
5126,AM,Aeromexico,AM1615,cun,MEX,14/11/2025 22:37,11-15-2025 01:32 AM,180,ON_TIME,0,CRJ9,ECONOMY,37B
